CustomerID,CLTV,Tenure Months,Total Extra Services,Payment Method,Multiple Lines,Contract,Streaming TV,Phone Service,Paperless Billing,Streaming Movies,Senior Citizen,Tech Support,Online Security
3457-PQBYH,4424,58,1,0,0,2,0,1,0,0,0,0,0
5384-ZTTWP,4167,15,1,2,0,0,0,1,0,0,0,0,0
3745-HRPHI,4051,66,3,0,0,2,1,0,0,1,0,1,0
7636-OWBPG,3606,12,1,0,0,0,0,0,1,0,1,0,0
1231-YNDEK,6339,58,1,0,0,2,0,1,1,0,0,0,0
1407-DIGZV,3863,3,1,2,0,2,0,1,0,0,0,0,0
4393-OBCRR,4331,3,1,2,0,1,0,1,0,0,0,0,0
3696-DFHHB,5182,68,2,0,1,2,0,1,0,0,0,0,0
4717-GHADL,5592,50,5,2,1,2,1,1,1,1,0,1,0
5501-TVMGM,3255,1,2,1,0,0,0,1,1,1,0,0,0
5879-HMFFH,6247,72,7,0,1,2,1,1,0,1,0,1,1
6772-WFQRD,3200,40,1,0,0,1,0,1,1,0,0,0,0
6972-SNKKW,3142,6,1,2,0,0,0,1,0,0,0,0,0
3694-GLTJM,2878,5,1,0,0,0,0,1,1,0,0,0,0
8550-XSXUQ,3997,48,5,0,1,1,0,1,1,1,0,0,0
9055-MOJJJ,4754,64,3,2,0,1,1,1,0,0,0,1,1
4359-INNWN,4828,17,1,0,0,1,0,1,0,0,0,0,0
4032-RMHCI,4375,41,2,0,0,1,0,0,0,0,0,0,1
3594-IVHJZ,2606,2,1,2,0,0,0,1,1,0,0,0,0
3896-ZVNET,5302,24,2,2,1,2,0,1,0,0,0,0,0
8205-VSLRB,6252,70,5,0,1,2,0,1,0,1,0,1,1
5960-MVTUK,3425,3,0,1,0,0,0,0,1,0,0,1,0
6817-WTYHE,4370,2,1,0,0,0,0,1,0,0,0,0,0
3082-VQXNH,5614,3,1,0,0,0,0,0,0,0,0,0,0
4931-TRZWN,3605,13,4,1,0,0,1,1,1,1,0,0,1
0750-EKNGL,4476,7,1,2,0,0,0,1,0,0,0,0,0
7669-LCRSD,2047,12,2,2,0,0,1,1,1,0,0,0,0
8043-PNYSD,6002,63,1,2,0,2,0,1,0,0,0,0,0
9938-EKRGF,4653,15,6,2,0,0,1,1,0,1,0,1,1
2703-AMTUL,4113,36,3,2,0,1,0,1,0,0,0,0,1
0928-JMXNP,2914,4,1,1,0,0,0,0,1,0,1,0,0
8173-RXAYP,4642,24,1,2,0,2,0,1,0,0,0,0,0
4825-XJGDM,4051,61,3,0,0,1,0,0,0,0,0,1,1
5402-HTOTQ,3771,16,3,1,1,0,0,1,0,0,0,0,0
6734-JDTTV,6009,65,1,0,0,2,0,1,1,0,0,0,0
7850-THJMU,4184,26,1,0,0,2,0,1,0,0,0,0,0
3890-RTCMS,3446,16,1,2,0,0,0,1,1,0,0,1,0
3717-FDJFU,3353,5,1,2,0,2,0,1,0,0,0,0,0
3665-JATSN,4034,19,2,1,0,0,0,0,1,1,0,0,0
7966-YOTQW,4163,10,3,0,1,0,0,1,1,0,0,0,1
4324-BZCKL,2530,10,3,2,0,0,0,1,1,0,0,0,0
6924-TDGMT,3971,11,1,2,0,1,0,1,1,0,0,0,0
1536-YHDOE,3937,17,3,2,1,1,0,1,1,0,0,1,1
7711-YIJWC,4413,61,6,0,0,1,1,1,0,1,0,1,1
7365-BVCJH,3145,1,0,1,0,0,0,0,1,0,0,0,0
2378-YIZKA,6221,68,6,0,0,2,1,1,1,1,0,1,1
0464-WJTKO,4598,72,1,0,0,2,0,1,0,0,0,0,0
8902-ZEOVF,5183,47,1,2,0,1,0,1,0,0,0,0,0
6778-EICRF,5535,24,5,2,1,1,1,1,0,1,0,0,1
2662-NNTDK,5826,65,2,0,1,1,0,1,0,0,0,0,0
1245-HARPS,4556,14,1,2,0,2,0,1,0,0,0,0,0
4323-ELYYB,5651,13,1,2,0,1,0,1,0,0,0,0,0
4293-ETKAP,4023,65,5,0,1,2,1,1,1,1,0,1,0
6064-PUPMC,4021,23,2,0,0,1,0,1,0,0,0,1,1
6504-VBLFL,6231,55,4,1,0,2,0,1,0,0,0,0,1
1085-LDWAM,5188,69,1,0,0,1,0,1,1,0,0,0,0
7197-VOJMM,4323,67,4,0,0,2,0,1,1,1,0,1,1
1843-TLSGD,3163,13,1,2,0,2,0,1,0,0,0,0,0
7075-BNDVQ,3523,4,2,2,0,0,0,0,0,0,0,0,1
9143-CANJF,2200,24,2,1,0,0,0,1,0,0,0,1,1
7284-BUYEC,3573,5,3,0,0,0,1,0,1,1,0,0,0
2041-JIJCI,4421,5,4,1,1,0,0,1,1,1,0,0,0
4900-MSOMT,6087,72,6,0,1,2,1,1,0,0,0,1,1
2229-VWQJH,5394,24,2,0,0,0,0,1,1,0,0,0,0
9194-GFVOI,3363,42,6,0,1,2,1,1,0,1,0,1,1
1336-EZFZY,4596,4,1,2,0,0,0,1,0,0,0,0,0
1403-LKLIK,3342,33,1,2,0,1,0,1,0,0,0,0,0
0253-ZTEOB,3246,48,5,1,1,2,1,1,0,1,0,1,0
2706-QZIHY,4411,15,2,2,1,2,0,1,0,0,0,0,0
6061-PQHMK,3048,25,1,0,0,1,0,1,0,0,0,0,0
6137-MFAJN,2469,48,3,1,0,0,1,0,1,0,0,0,1
9122-UMROB,4270,1,1,2,0,0,0,1,0,0,0,0,0
4232-JGKIY,2716,1,1,1,0,0,0,1,0,0,0,0,0
9139-TWBAS,4362,26,4,0,0,1,1,0,0,0,0,0,1
6685-GBWJZ,5114,63,4,0,0,1,1,1,0,0,0,1,1
2195-VVRJF,2422,18,3,0,0,0,0,1,1,1,1,0,1
3913-RDSJZ,4312,64,2,2,1,2,0,1,0,0,0,0,0
4203-QGNZA,4476,28,1,2,0,0,0,1,0,0,0,0,0
5366-OBVMR,3740,18,1,2,0,0,0,1,1,0,0,1,0
7644-OMVMY,2019,0,1,2,0,2,0,1,0,0,0,0,0
4573-JKNAE,2558,12,1,0,0,2,0,1,0,0,0,0,0
9817-APLHW,4408,12,2,1,1,0,0,1,0,0,0,0,0
8380-MQINP,5153,55,1,2,0,2,0,1,0,0,0,0,0
8690-ZVLCL,5436,68,7,0,1,2,1,1,0,1,0,1,1
1125-SNVCK,5651,49,1,2,0,0,0,1,0,0,1,0,0
0384-LPITE,2290,40,5,0,0,1,1,0,0,1,0,0,1
4616-EWBNJ,4545,16,1,0,0,1,0,1,0,0,0,0,0
6923-AQONU,4076,23,1,2,0,2,0,1,0,0,0,0,0
7029-IJEJK,6205,54,2,0,0,1,0,0,0,1,0,1,1
5447-VYTKW,2191,27,2,2,0,0,0,1,0,0,0,1,1
3623-FQBOX,3632,21,1,2,0,0,0,1,1,0,0,0,0
8659-HDIYE,5113,64,5,0,1,0,0,1,0,1,1,1,0
3474-BAFSJ,4133,57,4,0,0,2,1,0,1,1,0,1,0
3865-ZFZIB,5596,19,1,2,0,2,0,1,0,0,0,0,0
7109-CQYUZ,4624,52,7,2,1,2,1,1,1,1,0,1,1
4680-KUTAJ,5014,11,3,1,1,0,0,1,1,0,1,0,1
5307-UVGNB,4116,53,4,0,0,0,0,0,1,1,0,0,1
3642-BYHDO,5789,71,1,0,0,2,0,1,0,0,0,0,0
9629-NHXFW,3160,1,1,2,0,0,0,1,1,0,0,0,0
2696-RZVZW,4187,68,2,0,1,2,0,1,0,0,0,0,0
5766-FTRTS,6297,72,6,2,0,2,1,1,0,1,0,1,1
0396-HUJBP,3009,2,1,2,0,0,0,1,0,0,0,0,0
8879-ZKJOF,5556,41,5,0,0,1,1,1,1,1,0,1,1
6285-FTQBF,6425,72,2,0,1,2,0,1,0,0,0,0,0
1474-JUWSM,5269,58,4,1,1,1,0,1,1,1,0,1,1
3530-CRZSB,2100,7,1,2,0,0,0,1,0,0,0,0,0
8498-XXGWA,6205,65,3,2,0,0,0,1,1,0,0,0,1
0621-TSSMU,4838,56,1,0,0,1,0,1,0,0,0,0,0
7234-KMNRQ,4345,4,1,2,0,0,0,1,0,0,0,0,0
7636-PEPNS,5040,58,1,2,0,1,0,1,1,0,0,0,0
9052-DHNKM,5156,26,4,1,1,1,0,1,0,0,0,0,1
1642-HMARX,4113,68,7,1,1,2,1,1,1,1,0,1,1
8434-PNQZX,3192,42,5,0,1,2,1,1,1,1,0,1,0
4299-OPXEJ,5764,56,1,0,0,2,0,1,1,0,0,0,0
9618-LFJRU,4344,4,1,0,0,0,0,1,0,0,0,0,0
6693-DJWTY,5964,35,3,0,0,1,0,1,0,0,0,0,1
6447-EGDIV,5772,31,1,2,0,1,0,1,0,0,0,0,0
1167-OYZJF,4934,67,1,0,0,2,0,1,1,0,1,0,0
4854-SSLTN,5613,2,3,2,0,2,0,1,0,0,0,1,1
4837-PZTIC,2540,47,2,2,0,2,0,0,0,0,0,1,1
0603-OLQDC,5796,12,4,2,0,0,1,1,1,1,0,0,1
3272-VUHPV,3135,8,2,0,0,0,0,1,0,0,0,1,0
8663-UPDGF,3866,26,5,0,1,0,1,1,1,0,0,0,1
1837-YQUCE,4093,70,4,0,0,2,1,0,1,1,0,1,1
7872-BAAZR,4670,53,1,0,0,1,0,1,0,0,0,0,0
8174-TBVCF,5072,70,7,0,1,2,1,1,1,1,0,1,1
1877-HKBQX,2573,11,2,2,0,1,0,1,1,0,0,1,1
0428-AXXLJ,4761,25,1,0,0,1,0,1,1,0,0,0,0
2746-DIJLO,2994,41,3,0,1,1,0,1,1,0,0,0,0
3508-VLHCZ,6009,71,7,0,1,2,1,1,1,1,0,1,1
4086-ATNFV,4522,34,4,2,0,1,0,1,1,0,0,0,1
3739-YBWAB,3314,36,2,2,0,1,0,0,0,0,0,0,1
8950-MTZNV,3256,1,1,2,0,0,0,1,1,0,0,0,0
6773-LQTVT,4107,29,2,2,0,0,0,0,1,0,1,0,0
0436-TWFFZ,6322,67,6,2,1,2,1,1,1,1,0,1,1
8566-YPRGL,5279,1,1,2,0,0,0,1,1,0,0,0,0
6609-MXJHJ,5851,30,2,2,1,2,0,1,1,0,0,0,0
8400-WZICQ,4149,55,3,1,0,0,0,1,0,0,0,0,1
2831-EBWRN,3200,4,1,1,0,0,0,1,1,0,0,0,0
9430-NKQLY,4185,72,2,0,1,2,0,1,1,0,0,0,0
0247-SLUJI,2004,1,1,2,0,0,0,1,0,0,0,0,0
6483-OATDN,2545,8,2,0,0,0,0,1,1,0,0,0,1
1293-HHSHJ,5707,35,1,2,0,1,0,1,0,0,0,0,0
8610-ZIKJJ,2843,2,1,2,0,1,0,1,0,0,0,0,0
7673-LPRNY,3127,23,6,1,1,1,1,1,1,1,0,0,1
6060-QBMGV,4442,70,1,0,0,2,0,1,0,0,0,0,0
7339-POGZN,4288,4,2,1,1,0,0,1,0,0,0,0,0
2828-SLQPF,4519,19,1,0,0,0,0,1,1,0,0,0,0
9257-AZMTZ,4529,52,1,0,0,2,0,1,0,0,0,0,0
0003-MKNFE,5414,9,3,2,1,0,0,1,0,1,0,0,0
0975-UYDTX,2068,26,7,0,1,1,1,1,1,1,0,1,1
4682-BLBUC,3678,44,4,1,0,1,1,1,1,0,0,1,0
0975-VOOVL,4699,3,1,2,0,0,0,0,0,0,0,0,0
5968-VXZLG,5096,2,1,0,0,0,0,1,1,0,0,0,0
8295-KMENE,5978,59,5,2,1,2,1,1,1,0,0,1,1
6738-ISCBM,4256,44,4,1,0,1,1,0,1,1,0,0,1
3678-MNGZX,4165,68,1,0,0,2,0,1,0,0,0,0,0
1335-NTIUC,5473,9,0,1,0,0,0,0,1,0,0,0,0
4558-CGYCZ,4987,4,1,2,0,0,0,1,0,0,0,0,0
8710-YGLWG,2451,1,1,2,0,0,0,1,1,0,0,0,0
3785-KTYSH,4610,53,2,2,1,2,0,1,0,0,0,0,0
6814-ZPWFQ,5896,51,2,0,1,1,0,1,0,0,1,0,0
4063-EIKNQ,4075,11,1,0,0,0,0,1,0,0,0,0,0
5206-HPJKM,3190,17,3,0,0,0,0,1,1,0,0,0,1
8393-JMVMB,2133,1,1,2,0,0,0,1,0,0,0,0,0
6036-TTFYU,4298,16,1,2,0,0,0,1,0,0,0,0,0
2550-AEVRU,5660,57,3,1,0,1,0,1,0,0,0,0,1
0969-RGKCU,5137,37,1,0,0,1,0,1,0,0,0,0,0
1703-MGIAB,4439,17,4,2,1,0,1,1,1,0,0,1,0
4311-QTTAI,2017,16,1,0,0,1,0,1,0,0,0,0,0
4318-RAJVY,5270,10,1,2,0,1,0,1,1,0,0,0,0
5062-CJJKH,5854,25,3,2,0,1,0,1,0,0,0,0,0
1530-ZTDOZ,5565,49,2,0,0,0,1,0,0,0,0,0,1
1301-LOPVR,5138,29,4,0,0,1,0,0,1,1,0,1,1
8200-LGKSR,5350,71,6,1,1,2,1,1,0,1,0,1,1
1568-BEKZM,4666,70,7,0,1,2,1,1,0,1,1,1,1
6897-RWMUB,4436,61,4,0,0,2,0,1,1,0,0,1,1
6134-KWTBV,5822,62,2,0,1,2,0,1,0,0,0,0,0
0895-LNKRC,3461,6,1,2,0,1,0,1,0,0,0,0,0
2045-BMBTJ,3116,33,5,0,0,0,1,0,1,1,1,0,1
5171-EPLKN,2176,27,1,0,0,2,0,1,0,0,0,0,0
4452-QIIEB,3565,7,1,2,0,0,0,1,0,0,0,0,0
9677-AVKED,4733,53,6,1,1,1,1,1,1,1,0,1,0
9847-HNVGP,2221,17,1,2,0,1,0,1,0,0,0,0,0
6696-YDAYZ,2856,16,1,2,0,2,0,1,0,0,0,0,0
8980-WQFWL,5315,35,3,1,0,0,0,1,1,1,0,0,0
6506-EYCNH,3948,28,1,0,0,0,0,1,1,0,0,0,0
4634-JLRJT,2183,1,1,2,0,0,0,1,1,0,0,0,0
9501-UKKNL,6107,59,2,1,0,0,1,0,1,1,0,1,0
2560-QTSBS,4152,72,2,0,1,1,0,1,1,0,0,0,0
4795-WRNVT,3885,40,4,2,0,0,1,1,0,0,0,0,1
7860-UXCRM,6382,63,5,0,0,2,1,1,0,0,0,1,1
2292-XQWSV,3724,40,4,2,0,1,1,0,0,1,0,1,0
9643-YBLUR,2907,9,5,0,1,0,0,1,1,1,0,0,0
8734-FNWVH,2425,31,3,0,1,0,0,1,0,1,0,0,0
9447-YPTBX,4358,50,1,0,0,1,0,1,1,0,0,0,0
9026-LHEVG,2973,9,2,1,0,0,0,0,0,1,0,0,0
6185-TASNN,2546,1,1,1,0,0,0,1,0,0,1,0,0
7925-PNRGI,3111,45,6,2,1,0,1,1,0,0,0,1,1
1552-CZCLL,4277,55,1,0,0,0,0,1,0,0,0,0,0
3038-PQIUY,4933,38,5,0,1,0,0,1,1,0,0,0,1
9313-CDOGY,3854,38,1,1,0,0,0,1,0,0,0,0,0
8148-BPLZQ,2711,34,2,1,0,0,0,1,1,0,0,0,0
9987-LUTYD,3161,13,2,2,0,1,0,1,0,0,0,1,1
1925-LFCZZ,4932,55,3,0,0,1,1,0,1,1,1,0,0
8039-EQPIM,5717,69,4,0,0,2,1,0,0,1,0,1,1
3209-ZPKFI,2320,47,3,1,1,0,0,1,0,0,0,0,0
6479-VDGRK,4456,72,6,0,0,2,1,1,0,1,0,1,1
9373-WSLOY,5600,33,3,1,0,0,1,0,1,0,1,1,0
3569-JFODW,5096,72,7,0,1,2,1,1,0,1,0,1,1
1591-XWLGB,4121,71,1,0,0,2,0,1,0,0,0,0,0
0396-UKGAI,4028,23,2,0,0,0,0,1,1,0,0,1,0
3243-ZHOHY,5052,16,1,2,0,1,0,1,0,0,0,0,0
5186-EJEGL,3628,9,4,2,0,0,1,1,1,0,0,1,1
7527-QNRUS,3931,17,2,2,1,2,0,1,1,0,0,0,0
5296-PSYVW,4169,72,2,1,1,2,0,1,0,0,0,0,0
6319-QSUSR,3838,11,1,0,0,0,0,1,0,0,0,0,0
0487-CRLZF,4517,49,4,0,0,2,1,1,1,1,0,1,0
9451-WLYRI,6160,53,1,0,0,1,0,1,0,0,0,0,0
8219-VYBVI,4295,39,2,2,1,2,0,1,0,0,0,0,0
1991-VOPLL,3248,9,1,2,0,0,0,1,0,0,0,0,0
0174-QRVVY,5747,71,2,0,1,2,0,1,0,0,0,0,0
5699-BNCAS,4788,71,2,2,1,2,0,1,1,0,1,0,0
2900-PHPLN,5209,70,1,0,0,2,0,1,1,0,1,0,0
8106-GWQOK,2187,38,4,0,0,2,1,0,1,1,0,1,1
6878-GGDWG,3846,32,1,0,0,0,0,1,0,0,0,0,0
4039-PIMHX,4306,49,2,2,0,2,0,1,0,0,1,0,0
8450-LUGUK,3753,37,2,0,1,2,0,1,1,0,0,0,0
3604-WLABM,2253,10,2,1,0,0,0,1,0,0,0,1,0
2259-OUUSZ,5124,7,1,0,0,1,0,0,1,0,0,1,0
6257-RJOHI,4521,4,1,2,0,0,0,1,1,0,0,1,0
1353-GHZOS,3947,22,3,0,0,1,1,1,1,0,0,0,1
5442-BXVND,5531,33,2,0,1,0,0,1,0,0,0,0,0
9753-OYLBX,4454,1,1,2,0,0,0,1,0,0,0,0,0
2364-UFROM,3380,30,4,1,0,1,1,1,0,0,0,1,1
6656-JWRQX,5565,1,0,2,0,0,0,0,0,0,0,1,0
6473-ULUHT,2269,16,6,1,1,0,1,1,0,1,0,1,1
7688-AWMDX,4957,71,2,0,0,2,0,1,0,0,0,1,1
7244-QWYHG,5363,50,2,0,0,1,1,0,1,0,0,1,1
2150-WLKUW,2654,40,4,0,1,1,1,1,0,0,0,0,0
7159-FVYPK,2301,3,5,0,1,0,1,1,1,0,0,0,0
7032-LMBHI,5255,37,4,0,1,1,1,1,0,0,0,0,1
1137-DGOWI,5417,30,4,0,0,1,0,1,0,1,0,1,0
3812-LRZIR,2645,27,2,1,1,2,0,1,0,0,0,0,0
9483-GCPWE,3444,9,1,2,0,1,0,1,0,0,0,0,0
4227-OJHAL,4156,68,6,0,1,1,1,1,1,0,0,0,1
9220-CXRSC,5266,69,3,0,1,2,0,1,0,0,0,1,1
9537-JALFH,6058,69,1,0,0,2,0,1,0,0,0,0,0
6698-OXETB,5397,11,1,2,0,2,0,1,0,0,0,0,0
2103-ZRXFN,3631,1,2,2,1,0,0,1,0,0,0,0,0
3724-BSCVH,4613,10,1,2,0,1,0,1,0,0,0,0,0
4877-TSOFF,4489,55,5,0,1,1,0,1,1,1,0,1,1
9209-NWPGU,5827,44,3,1,0,1,1,1,0,0,0,1,1
7306-YDSOI,4665,69,4,0,0,2,0,1,1,0,0,0,1
0655-YDGFJ,4825,29,2,0,0,0,0,1,0,0,0,0,0
6823-SIDFQ,5327,28,1,0,0,1,0,1,0,0,0,0,0
1097-FSPVW,5387,42,3,0,0,0,0,1,0,0,0,0,1
8328-SKJNO,5230,23,2,0,0,1,0,0,0,0,0,1,1
7010-ZMVBF,2047,18,1,2,0,0,0,1,0,0,0,0,0
5201-CBWYG,5105,62,2,0,1,1,0,1,0,0,0,0,0
6352-GIGGQ,4081,67,7,0,1,1,1,1,1,1,0,1,1
3635-QQRQD,4568,62,1,0,0,2,0,1,1,0,0,0,0
3082-YVEKW,2572,23,5,0,1,2,1,1,1,0,0,1,1
0191-EQUUH,2754,25,1,0,0,2,0,0,0,0,0,1,1
2926-JEJJC,5066,8,1,0,0,1,0,1,1,0,0,0,0
4950-BDEUX,2782,35,3,1,0,0,1,0,0,1,0,0,0
5789-LDFXO,5448,24,2,1,1,1,0,1,0,0,0,0,0
1548-ARAGG,5605,4,3,2,1,0,0,1,1,0,0,1,0
6339-RZCBJ,4063,48,5,0,0,2,1,1,0,1,0,1,0
4415-WNGVR,3355,12,5,1,0,1,1,1,1,1,1,1,1
0412-UCCNP,5162,55,3,1,0,2,0,1,1,0,0,1,1
1816-FLZDK,3923,1,0,2,0,0,0,0,0,0,0,1,0
7096-UCLNH,2313,1,1,2,0,0,0,1,0,0,0,0,0
4615-PIVVU,4668,42,3,0,0,2,0,1,0,1,0,1,0
8885-QSQBX,5277,1,2,0,0,0,0,1,0,0,0,0,1
9385-NXKDA,4324,72,7,0,1,2,1,1,1,1,0,0,1
0430-IHCDJ,2597,15,2,1,1,0,0,1,1,0,0,0,0
6674-KVJHG,4998,11,2,1,1,1,0,1,0,0,0,0,0
1814-DKOLC,4855,5,2,2,1,0,0,1,0,0,0,0,0
2129-ALKBS,2211,40,2,1,1,0,0,1,1,0,0,0,0
5821-MMEIL,4408,57,1,0,0,2,0,1,0,0,0,0,0
1309-XGFSN,6090,52,6,1,1,1,1,1,1,1,1,0,0
6968-URWQU,4928,43,2,2,0,1,1,1,1,0,0,0,0
4742-TXUEX,5829,47,1,0,0,2,0,1,0,0,0,0,0
9631-XEYKE,4639,3,2,0,1,0,0,1,0,0,0,0,0
1335-MXCSE,5821,55,2,0,0,2,0,1,1,0,0,1,0
8873-TMKGR,5880,29,1,2,0,1,0,1,0,0,0,0,0
0310-VQXAM,2788,9,1,2,0,0,0,1,0,0,0,0,0
6278-FEPBZ,5546,9,1,2,0,0,0,1,0,0,0,0,0
4280-DLSHD,4099,8,3,2,0,0,0,1,1,0,0,0,0
7868-BGSZA,5888,43,6,1,1,1,1,1,1,1,0,0,1
7698-YFGEZ,5650,1,1,2,0,0,0,1,0,0,0,0,0
7785-RDVIG,5722,3,1,2,0,0,0,1,0,0,0,0,0
9602-WCXPI,5249,50,1,0,0,1,0,1,0,0,0,0,0
2903-YYTBW,3408,1,1,1,0,0,0,1,0,0,0,0,0
3620-MWJNE,5753,2,2,2,0,0,0,1,1,0,0,1,1
8573-JGCZW,4774,17,1,0,0,1,0,1,1,0,0,0,0
6701-YVNQG,5764,72,7,0,1,2,1,1,1,1,0,1,1
4304-XUMGI,6084,50,6,0,1,2,0,1,1,1,1,0,1
9504-YAZWB,4218,53,1,2,0,2,0,1,0,0,0,0,0
6174-NRBTZ,5646,46,1,0,0,1,0,0,1,0,0,0,1
9065-ZCPQX,5091,72,6,0,1,2,0,1,0,1,0,1,1
6402-EJMWF,3684,4,2,2,0,0,0,1,1,1,0,0,0
3620-EHIMZ,5699,52,1,2,0,2,0,1,0,0,0,0,0
3213-VVOLG,2299,0,2,2,1,2,0,1,0,0,0,0,0
6870-ECSHE,4196,2,1,2,0,1,0,1,0,0,0,0,0
8747-UDCOI,5076,65,1,0,0,2,0,1,0,0,0,0,0
4626-OZDTJ,5408,51,5,0,1,1,1,1,1,1,0,1,0
9169-BSVIN,3521,12,5,0,1,0,1,1,0,1,0,0,0
8194-PEEBY,4158,24,1,2,0,1,0,1,0,0,0,0,0
6872-HXFNF,5331,64,3,0,1,1,0,1,0,0,0,1,0
8387-UGUSU,3591,15,1,2,0,0,0,1,0,0,0,0,0
1080-BWSYE,6469,64,2,0,1,2,0,1,0,0,1,0,0
1767-TGTKO,4651,8,1,1,0,0,0,1,1,0,0,0,0
8439-LTUGF,4802,10,1,0,0,0,0,1,1,0,0,0,0
8805-JNRAZ,2342,2,2,2,0,0,0,1,0,0,0,0,0
6418-HNFED,5340,51,6,0,0,2,1,1,1,1,0,1,1
0206-OYVOC,5596,46,1,2,0,2,0,1,1,0,0,0,0
7291-CDTMJ,3075,1,1,0,0,0,0,1,1,0,0,0,0
7691-KGKGP,5534,53,3,0,0,0,1,1,0,0,0,1,0
3675-EQOZA,5597,5,1,0,0,0,0,1,0,0,0,0,0
0840-DCNZE,5631,47,6,0,0,1,1,1,1,1,0,1,1
9862-KJTYK,3072,19,0,0,0,0,0,0,1,0,0,0,0
5854-KSRBJ,4954,70,2,2,1,2,0,1,0,0,0,0,0
5701-SVCWR,2559,1,2,2,1,0,0,1,0,0,0,0,0
3129-AAQOU,5038,19,2,2,1,2,0,1,0,0,0,0,0
4922-CVPDX,3596,26,5,0,0,2,1,1,1,1,0,0,0
1099-BTKWT,4897,68,4,1,0,1,1,0,1,1,0,0,1
7340-KEFQE,6404,51,1,0,0,2,0,0,0,0,0,1,1
4570-QHXHL,5644,9,1,1,0,0,0,1,1,0,0,0,0
9470-RTWDV,3973,26,5,0,1,1,1,1,1,1,0,1,0
2176-OSJUV,4384,71,4,0,1,2,0,1,0,0,0,1,1
9348-YVOMK,5565,4,1,0,0,0,0,1,1,0,0,0,0
2592-HODOV,2823,13,1,0,0,1,0,1,0,0,0,0,0
7995-ZHHNZ,5904,42,3,0,1,1,0,1,0,0,0,0,1
3824-RHKVR,4222,17,1,0,0,0,0,1,0,0,0,0,0
5816-SCGFC,3660,7,2,2,0,0,0,1,1,0,1,0,0
4979-HPRFL,5137,56,2,0,1,2,0,1,0,0,0,0,0
8590-OHDIW,4686,38,1,2,0,1,0,1,0,0,0,0,0
2332-TODQS,3642,48,2,0,1,1,0,1,0,0,0,0,0
8008-OTEZX,3739,35,1,2,0,1,0,1,0,0,0,0,0
5999-LCXAO,4155,1,1,2,0,0,0,0,0,0,0,0,1
4803-LBYPN,4985,34,1,2,0,0,0,1,0,0,0,0,0
1093-YSWCA,5433,11,1,0,0,2,0,1,0,0,0,0,0
8749-TZYEC,6251,72,2,0,1,2,0,1,0,0,0,0,0
1755-FZQEC,4041,39,1,2,0,1,0,1,0,0,0,0,0
7964-YESJC,2235,24,5,2,1,0,0,1,0,0,0,0,1
9938-ZREHM,2703,37,4,2,1,1,0,1,0,1,0,1,0
7950-XWOVN,4310,11,2,2,0,0,0,0,0,0,0,0,0
9702-AIUJO,6115,50,1,0,0,1,0,1,1,0,0,0,0
8851-RAGOV,5620,25,4,2,0,0,0,1,1,1,0,1,1
5396-IZEPB,4194,9,1,0,0,0,0,1,0,0,0,0,0
1729-VLAZJ,2876,10,2,2,0,1,0,0,0,0,0,1,1
8285-ABVLB,4311,70,1,0,0,2,0,1,0,0,0,0,0
0701-TJSEF,4366,9,4,0,0,0,0,1,1,1,0,1,1
5712-VBOXD,5221,4,1,0,0,0,0,1,1,0,0,0,0
6629-LADHQ,5968,2,2,2,0,0,0,1,0,0,0,0,1
1559-DTODC,3784,19,0,0,0,0,0,0,1,0,0,0,0
4797-MIWUM,3149,7,1,0,0,0,0,1,1,0,0,0,0
8720-RQSBJ,4320,1,1,1,0,0,0,1,0,0,1,0,0
4537-CIBHB,4272,9,1,2,0,1,0,1,0,0,0,0,0
4324-AHJKS,5104,5,3,0,0,0,0,1,0,0,0,0,1
4495-LHSSK,3425,18,3,2,1,0,0,1,0,0,0,0,1
5915-ANOEI,4408,70,6,2,1,2,1,1,0,0,0,1,1
6704-UTUKK,5074,29,2,1,0,0,1,0,1,1,0,0,0
8788-DOXSU,6250,59,3,0,0,1,0,1,1,1,0,0,0
7404-JLKQG,4099,3,3,1,0,0,1,1,0,0,0,0,0
7421-ZLUPA,2038,8,1,2,0,0,0,0,1,0,0,0,0
3274-NSDWE,6161,68,1,0,0,2,0,1,0,0,0,0,0
5914-GXMDA,5817,32,1,2,0,1,0,1,0,0,0,0,0
7463-IFMQU,4747,72,1,0,0,2,0,1,0,0,0,0,0
2541-YGPKE,3764,42,3,0,0,1,0,1,0,1,0,1,1
5382-TEMLV,5274,45,2,0,0,0,0,1,1,0,0,0,1
3441-CGZJH,2725,43,4,0,0,1,1,0,1,1,0,1,1
9592-ERDKV,2322,37,6,2,1,1,1,1,0,1,0,0,1
7008-LZVOZ,5617,66,2,0,1,2,0,1,1,0,0,0,0
9365-CSLBQ,4155,71,2,2,1,2,0,1,0,0,0,0,0
5884-FBCTL,5611,72,2,0,1,2,0,1,0,0,0,0,0
7130-CTCUS,3324,16,3,0,0,0,0,1,1,0,1,0,1
6194-HBGQN,4549,51,6,0,1,1,1,1,1,0,0,1,1
7634-WSWDB,4194,8,2,1,0,0,0,0,1,1,0,0,1
2987-BJXIK,4180,70,7,2,1,2,1,1,0,1,0,0,1
9769-TSBZE,5265,70,4,1,1,2,0,1,0,0,0,1,1
1395-WSWXR,4117,24,1,2,0,2,0,1,0,0,0,0,0
6023-GSSXW,4162,69,3,0,0,2,0,1,1,1,0,0,0
