customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,cltv,is_fiber
0513-RBGPE,male,0,1,0,37,1,1,1,0,1,1,0,0,two_year,1,credit_card,5229,0
5160-UXJED,male,0,0,0,17,1,0,0,0,0,0,0,0,one_year,0,mailed_check,2130,0
4115-NZRKS,female,1,0,0,7,1,0,0,0,0,0,1,1,month_to_month,1,electronic_check,2415,1
3351-NGXYI,female,1,0,0,16,1,1,1,0,0,0,0,0,month_to_month,1,electronic_check,2276,0
8984-EYLLL,male,0,1,0,64,1,1,0,1,0,1,1,1,two_year,1,electronic_check,5682,1
9833-TGFHX,male,0,1,0,42,1,1,1,0,0,0,1,1,one_year,0,electronic_check,2170,1
9294-TDIPC,male,0,0,1,5,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,5169,0
5229-DTFYB,female,0,0,0,41,1,0,0,1,0,1,1,1,two_year,1,bank_transfer,5584,1
0104-PPXDV,male,0,1,0,58,1,0,0,0,1,0,0,0,one_year,0,credit_card,5232,0
5176-LMJXE,female,0,0,0,47,1,0,0,0,0,0,0,0,two_year,1,mailed_check,5404,0
3583-KRKMD,male,0,0,0,18,1,0,0,0,0,1,0,0,month_to_month,1,bank_transfer,4668,1
9069-LGEUL,male,0,1,0,23,1,0,1,0,0,0,0,1,month_to_month,1,bank_transfer,5379,0
7302-ZHMHP,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,2577,0
9571-EDEBV,male,0,1,0,71,1,1,0,0,1,0,1,1,one_year,1,credit_card,5101,1
3520-FJGCV,male,0,1,1,72,1,1,1,1,1,1,1,1,two_year,1,credit_card,6486,1
6563-VRERX,male,0,1,0,33,1,0,0,0,0,0,0,0,one_year,0,mailed_check,5212,0
6122-EFVKN,male,0,0,0,24,0,0,1,0,0,1,0,0,two_year,0,mailed_check,5531,0
2805-EDJPQ,female,0,1,0,56,1,1,0,1,1,1,0,1,one_year,1,credit_card,5926,1
6862-CQUMB,male,0,0,0,37,1,0,0,1,0,0,1,1,month_to_month,1,credit_card,2640,1
7156-MXBJE,female,0,0,0,43,1,1,0,1,1,1,1,1,one_year,0,credit_card,2319,0
6158-HDPXZ,male,0,0,0,1,0,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4193,0
2863-IMQDR,female,0,0,0,61,1,1,1,1,1,1,1,1,two_year,0,electronic_check,6149,0
5686-CMAWK,male,0,0,0,17,1,1,0,0,1,1,0,0,one_year,0,electronic_check,5863,1
5651-CRHKQ,female,0,1,0,41,1,0,0,1,1,1,0,0,one_year,1,bank_transfer,5325,1
8204-YJCLA,male,1,1,0,72,0,0,1,1,1,1,1,1,two_year,1,bank_transfer,4886,0
6583-SZVGP,male,0,0,0,48,1,1,0,1,1,0,1,1,two_year,1,bank_transfer,5994,1
1708-PBBOA,female,0,0,0,42,0,0,1,1,1,1,0,1,one_year,1,electronic_check,3179,0
8782-LKFPK,male,0,0,0,44,1,1,0,0,1,0,0,1,month_to_month,1,mailed_check,4751,1
5522-JBWMO,male,0,0,1,1,1,0,0,0,0,0,0,0,month_to_month,0,electronic_check,4020,0
3597-MVHJT,female,0,0,0,27,1,1,0,0,0,0,1,1,month_to_month,1,bank_transfer,2026,1
9774-NRNAU,male,1,1,0,27,1,1,0,1,1,1,1,1,month_to_month,1,bank_transfer,5352,0
0224-RLWWD,female,1,0,0,2,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,3805,0
9967-ATRFS,female,0,0,0,19,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,3245,0
3951-NJCVI,female,1,1,0,42,1,1,0,0,0,0,1,1,month_to_month,1,electronic_check,2677,1
2977-CEBSX,female,0,0,0,66,1,1,1,1,1,1,1,1,two_year,1,credit_card,5813,0
0177-PXBAT,male,1,1,0,33,1,1,1,0,1,1,1,1,month_to_month,1,bank_transfer,5655,1
2519-ERQOJ,male,1,0,0,33,0,0,0,0,1,1,1,1,month_to_month,1,electronic_check,5322,0
5876-QMYLD,female,0,1,0,23,1,0,0,0,0,0,0,0,one_year,0,mailed_check,3742,0
2277-AXSDC,female,0,0,0,32,1,0,0,0,0,0,0,0,one_year,0,bank_transfer,4691,0
9442-JTWDL,female,0,0,0,11,1,0,0,0,0,0,0,0,one_year,0,credit_card,5355,0
3067-SVMTC,female,0,1,0,68,1,0,1,0,0,1,0,0,one_year,0,bank_transfer,5160,0
5495-GPSRW,male,0,0,0,20,1,0,0,0,0,0,0,0,two_year,1,mailed_check,2120,0
7606-BPHHN,male,0,0,0,72,1,0,0,0,0,0,0,0,two_year,1,credit_card,5368,0
4742-DRORA,male,0,1,0,60,1,1,1,0,1,0,1,0,one_year,1,bank_transfer,4149,1
0111-KLBQG,male,1,1,1,32,1,0,0,1,0,0,1,1,month_to_month,1,mailed_check,2844,1
4163-NCJAK,female,0,1,0,46,1,1,0,0,0,0,0,0,one_year,1,bank_transfer,2438,0
5233-AOZUF,female,0,1,0,29,1,1,0,0,0,0,0,0,month_to_month,1,electronic_check,3483,1
5973-EJGDP,male,0,0,0,51,1,1,0,1,1,1,0,0,month_to_month,1,electronic_check,4899,1
1996-DBMUS,female,1,1,0,48,1,0,0,0,0,0,0,0,month_to_month,1,bank_transfer,5523,1
7916-VCCPB,female,0,1,1,16,1,0,0,1,0,0,0,0,month_to_month,0,bank_transfer,3624,1
4686-GEFRM,male,0,1,0,70,1,1,0,1,1,1,0,1,two_year,1,bank_transfer,5582,1
5249-QYHEX,female,0,1,1,40,1,1,0,0,0,0,0,0,two_year,1,mailed_check,3021,0
2233-FAGXV,female,0,1,1,5,1,1,0,0,0,0,0,0,month_to_month,1,mailed_check,3181,0
5605-IYGFG,female,0,0,0,7,1,0,0,0,0,0,0,0,month_to_month,1,bank_transfer,5501,1
7663-ZTEGJ,male,0,0,0,29,1,1,0,1,1,1,0,1,one_year,0,credit_card,3055,1
3935-TBRZZ,male,0,1,0,44,1,1,0,0,0,0,0,0,one_year,0,mailed_check,3037,0
8111-BKVDS,female,0,0,0,10,0,0,1,1,1,0,0,0,month_to_month,0,bank_transfer,2164,0
2055-SIFSS,female,1,1,0,55,1,1,0,0,0,0,0,0,month_to_month,0,bank_transfer,4763,0
2806-MLNTI,male,1,1,0,52,1,1,0,1,1,0,1,1,one_year,1,bank_transfer,4621,1
8734-DKSTZ,female,0,1,1,10,1,1,0,0,0,0,0,1,month_to_month,0,electronic_check,4922,1
4360-PNRQB,male,0,0,0,18,1,1,0,0,0,0,0,0,month_to_month,1,bank_transfer,4030,1
6152-ONASV,female,0,1,0,68,1,1,1,0,0,1,0,0,one_year,0,bank_transfer,4620,0
7781-HVGMK,female,0,1,0,72,0,0,1,1,1,1,1,1,two_year,1,credit_card,5092,0
2181-UAESM,male,0,0,0,2,1,0,1,0,1,0,0,0,month_to_month,0,electronic_check,3477,0
6048-NJXHX,male,0,1,0,41,1,0,0,0,0,0,0,0,two_year,1,electronic_check,2011,0
2320-SLKMB,female,0,0,0,26,0,0,0,0,1,1,1,0,month_to_month,1,credit_card,3080,0
4980-URKXC,male,0,1,0,36,1,0,0,0,0,0,0,0,one_year,0,bank_transfer,5744,0
4376-KFVRS,male,0,1,0,72,1,1,1,1,1,1,1,1,two_year,1,credit_card,4842,1
5886-VLQVU,male,0,1,0,35,1,1,0,0,0,1,0,1,month_to_month,1,bank_transfer,4945,1
3577-AMVUX,male,0,0,0,1,1,0,0,0,1,1,0,0,month_to_month,0,mailed_check,2962,0
0771-WLCLA,female,0,1,1,16,1,1,1,0,1,1,1,1,month_to_month,1,electronic_check,2683,1
5628-RKIFK,female,1,0,0,49,1,1,1,0,0,0,1,1,month_to_month,0,credit_card,5348,1
0206-TBWLC,female,0,1,0,54,1,1,1,1,1,1,1,1,one_year,1,mailed_check,4488,1
2937-FTHUR,female,0,0,1,18,1,1,1,0,0,0,0,1,month_to_month,0,electronic_check,2466,0
1910-FMXJM,female,0,1,0,36,1,0,0,0,0,0,0,1,month_to_month,0,electronic_check,5544,1
0732-OCQOC,female,0,1,0,52,1,1,0,0,0,0,0,0,two_year,1,bank_transfer,5674,0
5168-MSWXT,male,0,1,1,8,1,0,0,0,1,0,1,1,month_to_month,1,electronic_check,5505,1
1090-ESELR,male,0,1,0,72,1,0,1,1,0,1,1,1,two_year,0,bank_transfer,5534,1
8592-PLTMQ,female,0,0,0,64,1,1,0,0,0,0,0,0,one_year,0,mailed_check,5655,0
5760-WRAHC,female,1,0,0,22,1,0,1,0,1,1,0,1,month_to_month,1,mailed_check,3509,0
8847-GEOOQ,male,0,1,0,60,0,0,0,1,1,1,1,1,month_to_month,1,bank_transfer,5359,0
4785-FCIFB,female,0,1,0,61,1,1,0,0,0,0,0,0,two_year,0,mailed_check,4900,0
8313-NDOIA,female,0,0,0,24,1,1,0,1,1,0,1,1,month_to_month,1,electronic_check,5813,1
5149-CUZUJ,male,0,1,0,28,1,0,0,1,1,1,1,0,one_year,0,bank_transfer,2037,1
0942-KOWSM,female,0,1,0,30,1,0,0,1,1,1,1,1,two_year,0,bank_transfer,4274,0
4237-CLSMM,male,0,1,0,2,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4823,0
1452-VOQCH,male,0,0,0,1,1,1,0,0,0,0,0,0,month_to_month,1,electronic_check,4120,1
4719-UMSIY,male,0,0,1,6,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,2231,0
6614-VBEGU,female,0,1,0,24,1,0,0,1,0,0,1,1,month_to_month,1,bank_transfer,4208,0
1480-BKXGA,male,1,1,0,72,1,1,1,1,1,1,1,1,two_year,1,bank_transfer,4404,1
2996-XAUVF,male,0,0,0,70,0,0,0,0,0,1,0,1,two_year,1,mailed_check,5055,0
9076-AXYIK,male,1,1,0,64,1,1,0,0,1,1,1,1,two_year,0,electronic_check,6270,1
5968-XQIVE,male,0,1,0,72,1,1,0,1,0,0,1,0,one_year,1,electronic_check,6016,1
8896-RAZCR,female,0,0,0,44,1,0,0,0,0,0,0,0,two_year,0,mailed_check,2809,0
4933-IKULF,female,1,0,0,17,1,0,0,0,0,0,0,0,one_year,0,mailed_check,4086,0
1304-BCCFO,male,0,1,0,9,1,0,0,0,1,0,1,1,month_to_month,1,mailed_check,4900,0
4104-PVRPS,male,0,1,0,24,1,0,1,0,0,1,0,0,month_to_month,0,mailed_check,2977,0
3780-DDGSE,male,1,1,1,35,1,0,0,1,0,1,1,1,month_to_month,1,electronic_check,5479,0
4431-EDMIQ,female,0,1,1,7,1,0,1,1,1,1,1,0,month_to_month,1,electronic_check,2950,0
0486-LGCCH,male,0,1,1,11,1,0,0,0,0,0,0,0,two_year,0,mailed_check,3372,0
4612-SSVHJ,female,1,0,0,20,1,0,0,0,0,0,0,1,month_to_month,1,electronic_check,2416,1
5168-MQQCA,female,0,1,0,72,1,1,0,1,1,1,1,1,one_year,1,bank_transfer,6288,1
7971-HLVXI,male,0,1,1,72,1,1,0,0,0,0,0,1,two_year,1,credit_card,6202,1
9094-AZPHK,female,0,0,0,15,1,1,0,1,0,0,1,1,month_to_month,1,electronic_check,2565,1
3649-JPUGY,male,0,0,0,72,1,1,0,1,1,1,1,1,two_year,1,bank_transfer,5842,0
4472-LVYGI,female,0,1,0,0,0,0,1,0,1,1,1,0,two_year,1,bank_transfer,2578,0
3552-CTCYF,male,0,1,1,63,1,1,0,1,1,0,1,1,two_year,1,bank_transfer,4046,1
6778-YSNIH,female,0,0,0,2,1,0,0,1,0,0,1,0,month_to_month,1,electronic_check,5810,0
5756-OZRIO,male,1,1,0,61,1,1,0,1,0,0,0,1,one_year,0,bank_transfer,4001,0
6579-JPICP,male,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,2968,0
4134-BSXLX,male,0,1,0,28,1,0,1,1,0,1,0,0,month_to_month,0,mailed_check,3851,0
0505-SPOOW,female,0,1,0,70,1,0,0,0,0,0,0,0,two_year,0,bank_transfer,4500,0
4374-YMUSQ,male,0,0,0,34,1,1,1,1,1,1,1,1,one_year,0,credit_card,4022,1
4513-CXYIX,female,1,1,0,71,1,1,1,0,0,0,0,0,two_year,1,credit_card,4583,1
3957-HHLMR,female,0,1,0,70,1,1,1,0,0,0,0,1,one_year,0,bank_transfer,6316,0
7803-XOCCZ,female,0,1,1,52,1,0,1,0,1,1,0,0,month_to_month,1,bank_transfer,6099,1
5736-YEJAX,male,0,0,0,69,1,1,1,1,1,1,1,0,two_year,1,credit_card,5189,0
8981-FJGLA,male,0,0,1,11,1,1,0,0,1,0,0,0,month_to_month,1,mailed_check,4886,1
1135-LMECX,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4905,0
4332-MUOEZ,male,1,1,0,20,1,0,1,0,1,1,0,1,one_year,0,credit_card,2574,1
8535-SFUTN,male,0,0,0,61,1,1,1,0,1,0,1,1,month_to_month,1,electronic_check,4842,1
8677-HDZEE,female,0,0,0,56,1,1,0,1,0,1,1,1,month_to_month,1,bank_transfer,4212,1
2475-MROZF,male,0,0,0,30,1,1,1,1,1,1,0,0,month_to_month,1,credit_card,3597,1
3482-ABPKK,female,0,0,0,28,1,0,1,0,0,1,0,0,one_year,0,mailed_check,5271,0
6705-LXORM,female,1,1,0,5,1,0,0,0,0,0,0,0,month_to_month,0,electronic_check,2064,1
7531-GQHME,male,0,0,0,12,1,0,0,0,0,0,0,0,month_to_month,0,credit_card,4996,0
5174-ITUMV,male,0,1,1,67,1,1,0,1,1,0,1,1,one_year,1,electronic_check,5666,1
4109-CYRBD,male,1,1,0,29,1,1,0,0,0,0,0,0,month_to_month,1,electronic_check,5495,0
0913-XWSCN,male,0,1,1,55,1,1,0,0,0,0,0,1,month_to_month,0,bank_transfer,6411,1
0750-EBAIU,male,0,0,0,52,1,0,1,0,1,0,1,0,one_year,0,electronic_check,4770,1
8606-CIQUL,male,1,1,1,72,1,1,1,1,1,1,1,1,two_year,1,credit_card,5168,1
3571-DPYUH,male,0,1,1,58,1,1,0,1,0,1,1,0,one_year,1,credit_card,5653,1
7601-GNDYK,male,0,1,1,35,1,0,0,0,0,0,0,0,two_year,0,mailed_check,3764,0
0356-OBMAC,female,1,0,0,56,1,1,0,1,1,1,1,0,two_year,1,bank_transfer,5840,1
8067-NIOYM,female,0,1,1,24,1,0,0,0,0,0,0,0,two_year,1,credit_card,4368,0
1403-GYAFU,male,0,1,1,70,1,0,0,0,0,0,0,0,two_year,0,credit_card,4485,0
4234-XTNEA,male,0,0,0,2,1,0,0,0,0,0,1,0,month_to_month,1,electronic_check,5213,1
1297-VQDRP,male,1,1,1,68,1,1,0,0,1,1,1,1,one_year,1,credit_card,4324,1
5348-CAGXB,male,0,0,0,12,1,1,0,0,1,0,1,0,month_to_month,1,electronic_check,2325,1
0621-HJWXJ,female,0,1,0,63,1,1,0,1,0,0,0,0,month_to_month,1,bank_transfer,4980,1
5844-QVTAT,female,0,1,0,33,1,0,1,1,1,0,0,0,one_year,1,mailed_check,4276,0
8905-IAZPF,female,0,1,0,69,1,0,0,1,0,0,1,1,one_year,1,credit_card,5251,1
5394-MEITZ,female,0,1,0,60,1,0,0,1,1,1,1,1,two_year,1,bank_transfer,5667,0
6859-QNXIQ,female,0,1,1,72,1,1,1,1,1,1,1,1,two_year,1,bank_transfer,5308,1
2782-LFZVW,female,0,0,0,11,1,1,0,0,0,0,0,1,month_to_month,1,mailed_check,3880,0
2866-IKBTM,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,3968,0
7129-AZJDE,male,0,1,1,34,1,0,0,0,0,0,0,1,one_year,1,bank_transfer,2074,1
2560-PPCHE,female,0,0,0,65,1,1,0,1,0,1,1,1,one_year,1,bank_transfer,5742,1
4676-MQUEA,male,1,1,0,50,1,1,1,1,1,0,1,0,one_year,1,bank_transfer,4184,1
8138-EALND,male,0,0,0,15,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4123,0
3580-HYCSP,male,0,1,1,72,1,1,1,1,1,0,1,1,two_year,1,bank_transfer,5780,1
1352-HNSAW,female,0,1,1,72,1,1,1,1,1,1,1,1,two_year,1,bank_transfer,5633,1
2075-PUEPR,male,0,1,1,55,1,0,0,0,0,0,0,0,two_year,0,bank_transfer,5248,0
1982-FEBTD,female,0,1,1,23,1,1,0,0,0,0,0,0,two_year,1,credit_card,5939,0
5791-KAJFD,female,0,1,0,56,1,1,1,0,1,0,0,1,one_year,1,bank_transfer,6198,0
2654-VBVPB,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,2010,0
1154-HYWWO,male,0,0,0,38,1,0,1,1,0,1,1,0,one_year,0,mailed_check,4993,0
2501-XWWTZ,male,0,0,0,11,1,0,0,0,0,0,0,0,month_to_month,0,electronic_check,2535,1
3716-UVSPD,male,0,0,0,1,1,0,0,0,0,1,0,0,month_to_month,1,electronic_check,4209,0
6815-ABQFQ,male,0,1,0,56,1,1,0,1,0,1,1,1,one_year,1,electronic_check,5800,1
7343-EOBEU,male,0,1,0,3,1,1,0,0,0,0,0,0,month_to_month,1,mailed_check,5587,0
3701-SFMUH,male,0,1,1,7,1,0,1,0,0,0,1,1,month_to_month,0,credit_card,4326,0
6103-LIANB,male,0,1,1,59,1,1,0,0,1,0,1,1,two_year,1,credit_card,4583,1
7319-VENRZ,male,0,0,0,7,1,0,0,0,1,1,1,0,month_to_month,0,bank_transfer,4010,0
5846-NEQVZ,male,0,1,0,71,1,0,1,0,1,1,0,1,two_year,1,credit_card,5328,0
6967-QIQRV,male,0,1,1,15,1,0,1,0,0,1,1,1,one_year,0,electronic_check,3707,1
5781-RFZRP,male,0,1,0,71,1,1,1,1,0,1,1,0,two_year,0,credit_card,5431,0
0308-IVGOK,female,0,0,0,11,0,0,0,1,1,1,0,0,one_year,1,credit_card,2133,0
7293-LSCDV,female,0,1,1,60,1,0,0,0,0,0,0,0,two_year,1,credit_card,6134,0
7025-WCBNE,male,1,0,0,47,1,1,0,1,0,1,0,0,two_year,0,bank_transfer,3155,0
5756-JYOJT,female,0,0,0,11,1,0,0,0,1,1,0,1,one_year,0,credit_card,3206,0
6030-REHUX,female,1,1,0,28,1,1,0,1,1,1,1,1,month_to_month,1,electronic_check,3906,1
9548-LIGTA,male,0,1,0,61,1,0,1,1,0,1,1,1,two_year,1,mailed_check,4072,0
5150-LJNSR,male,0,1,1,31,1,1,1,0,1,0,1,0,one_year,0,bank_transfer,4524,1
8270-RKSAP,male,0,0,0,9,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,3198,1
6522-YRBXD,male,1,1,0,35,1,1,1,1,0,0,0,1,month_to_month,1,electronic_check,2631,1
2640-LYMOV,male,0,0,0,2,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,3007,0
1423-BMPBQ,female,0,1,1,1,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,2400,0
2393-DIVAI,female,0,0,0,3,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,5575,0
4568-KNYWR,male,0,0,0,52,1,0,1,1,0,0,1,0,two_year,1,credit_card,6471,0
8752-IMQOS,male,0,1,0,5,1,0,0,0,0,0,0,0,one_year,0,mailed_check,2894,0
0742-LAFQK,male,0,1,0,72,1,1,1,1,1,0,0,1,two_year,1,electronic_check,5152,1
0795-LAFGP,male,0,1,0,71,1,1,1,1,1,1,1,1,two_year,0,electronic_check,5633,0
0619-OLYUR,male,0,1,0,72,1,1,1,0,1,1,1,1,two_year,1,credit_card,6437,1
5512-IDZEI,male,0,1,0,46,1,1,0,0,0,0,0,0,one_year,0,electronic_check,2026,0
0459-SPZHJ,male,0,1,0,63,1,1,1,1,1,0,1,1,two_year,0,credit_card,4652,0
0215-BQKGS,male,0,0,0,30,1,0,1,1,1,0,0,0,month_to_month,1,credit_card,5393,1
9244-ZVAPM,male,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,2352,0
8208-EUMTE,male,0,0,0,16,0,0,1,1,1,1,1,0,two_year,0,mailed_check,2136,0
5172-MIGPM,male,0,0,0,4,1,1,0,0,0,1,0,1,month_to_month,0,mailed_check,5707,0
1710-RCXUS,male,0,1,0,51,1,1,0,1,0,0,0,1,one_year,1,credit_card,4965,1
0374-FIUCA,male,0,1,0,65,1,0,0,0,0,0,0,0,two_year,1,credit_card,5368,0
5839-SUYVZ,male,0,0,0,16,1,0,0,0,0,1,0,0,month_to_month,1,credit_card,2893,1
5173-ZXXXL,male,0,0,0,2,1,0,0,0,0,0,0,0,one_year,0,mailed_check,3488,0
1096-ADRUX,female,0,1,1,66,1,1,0,0,0,0,0,0,one_year,1,bank_transfer,4395,1
2001-MCUUW,male,0,0,0,46,1,1,0,1,1,1,1,1,two_year,0,electronic_check,4210,1
2731-GJRDG,female,0,0,0,32,1,1,1,0,1,1,1,1,one_year,1,bank_transfer,5076,1
4723-BEGSG,male,0,1,0,72,1,1,1,0,1,1,1,1,two_year,0,credit_card,5483,0
6516-NKQBO,male,0,1,0,38,1,0,1,0,1,1,1,1,two_year,0,credit_card,3067,0
8672-OAUPW,male,0,0,0,51,1,0,0,0,0,1,0,0,one_year,0,credit_card,4138,0
8207-DMRVL,male,0,1,1,72,1,1,1,1,1,1,1,1,two_year,0,bank_transfer,6158,1
2804-ETQDK,male,0,0,1,66,1,0,0,0,0,0,0,0,two_year,0,mailed_check,4101,0
6689-VRRTK,female,1,0,0,44,1,1,1,1,1,0,1,1,one_year,1,credit_card,5720,1
7138-GIRSH,male,0,0,0,50,1,1,0,0,1,1,0,1,two_year,0,bank_transfer,4145,0
9396-ZSFLL,female,0,0,0,15,1,1,0,0,0,0,0,0,month_to_month,0,mailed_check,3762,0
6464-KEXXH,male,0,0,0,8,0,0,0,0,0,0,0,0,month_to_month,1,credit_card,2372,0
7134-MJPDY,female,1,0,0,66,1,1,0,0,1,1,1,1,one_year,1,credit_card,5569,1
5240-CAOYT,female,0,0,0,57,1,1,1,1,0,1,0,0,month_to_month,1,bank_transfer,4882,1
4059-IIEBK,female,0,0,0,7,1,1,0,1,0,0,0,0,month_to_month,1,bank_transfer,4025,1
4881-JVQOD,male,1,1,1,10,0,0,0,0,0,0,0,1,month_to_month,1,bank_transfer,5248,0
0516-UXRMT,female,0,0,0,62,1,1,1,1,1,0,0,0,one_year,1,electronic_check,5801,1
4851-BQDNX,male,0,1,1,40,1,0,0,0,1,0,1,0,one_year,1,electronic_check,5904,1
5148-HKFIR,female,0,0,0,20,1,0,0,0,0,0,0,0,two_year,0,mailed_check,4404,0
3003-CMDUU,female,0,1,0,25,1,0,0,0,0,1,1,1,month_to_month,1,electronic_check,3273,1
5016-IBERQ,male,0,1,0,23,1,1,0,1,1,0,0,0,month_to_month,0,electronic_check,2781,1
6797-UCJHZ,female,1,1,0,66,1,1,0,1,1,0,1,1,one_year,0,credit_card,5722,1
2469-DTSGX,female,1,0,0,72,1,1,0,1,1,1,1,1,two_year,0,electronic_check,5388,1
9931-KGHOA,female,0,1,0,46,1,1,1,0,0,0,0,0,month_to_month,0,bank_transfer,5928,0
1775-KWJKQ,male,0,1,0,72,1,1,1,1,1,1,1,1,two_year,0,credit_card,6046,0
7665-VIGUD,male,0,0,0,10,1,0,0,0,0,0,0,0,one_year,0,mailed_check,4745,0
9411-TPQQV,female,0,0,0,40,0,0,1,0,0,1,1,1,one_year,1,bank_transfer,3533,0
7954-MLBUN,male,0,0,0,31,1,0,0,0,1,1,1,1,two_year,0,bank_transfer,2021,1
2077-DDHJK,female,0,1,0,68,1,1,1,1,1,1,0,0,two_year,0,credit_card,4114,0
9574-BOSMD,male,0,1,1,68,1,1,0,0,0,0,0,0,two_year,0,bank_transfer,5668,0
4908-XAXAY,female,1,0,0,49,1,0,0,1,1,0,0,1,one_year,1,bank_transfer,5982,1
8404-VLQFB,female,0,1,1,15,1,1,0,0,0,0,0,0,month_to_month,1,electronic_check,4667,0
2391-IPLOP,male,0,1,0,50,1,1,0,0,1,1,1,0,one_year,1,electronic_check,4706,0
3509-GWQGF,male,1,0,0,24,1,0,0,0,0,0,0,0,month_to_month,0,credit_card,5242,1
5845-BZZIB,male,0,1,1,35,1,0,0,0,0,0,0,0,two_year,0,mailed_check,4517,0
1140-UKVZG,female,0,0,0,17,1,1,0,0,0,0,0,0,month_to_month,0,mailed_check,5208,0
5183-SNMJQ,male,0,0,0,10,1,0,0,0,0,1,1,1,month_to_month,1,credit_card,5787,1
8100-PNJMH,male,0,1,0,68,1,1,1,1,1,1,1,1,two_year,1,credit_card,5228,0
7838-LAZFO,male,0,1,0,45,1,0,1,1,1,0,1,1,one_year,0,bank_transfer,4192,0
2085-JVGAD,male,0,1,0,37,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,3078,0
8095-WANWK,female,0,0,0,10,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,5369,0
3030-ZKIWL,male,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,2798,0
9565-FLVCG,male,0,1,0,65,1,1,1,1,0,0,0,1,two_year,1,mailed_check,5420,0
8755-OGKNA,female,0,1,1,57,1,0,0,0,0,0,0,0,two_year,0,bank_transfer,5864,0
2800-VEQXM,female,0,0,0,3,1,0,0,0,1,0,0,0,month_to_month,1,mailed_check,3319,1
5533-RJFTJ,male,0,0,0,49,0,0,0,0,1,0,0,0,month_to_month,1,bank_transfer,5214,0
0214-JHPFW,female,0,1,0,70,0,0,0,1,1,1,1,1,two_year,0,bank_transfer,5640,0
5642-MHDQT,female,0,1,0,53,1,0,0,0,0,0,0,0,one_year,1,bank_transfer,4836,0
3088-FVYWK,male,0,1,1,53,1,1,0,0,0,0,0,0,two_year,0,credit_card,5794,0
9092-GDZKO,male,0,0,0,22,1,1,0,0,0,0,0,0,month_to_month,1,credit_card,3534,0
3729-OWRVL,male,1,0,0,65,1,1,1,0,1,1,1,1,two_year,1,electronic_check,4295,1
2324-AALNO,female,0,0,0,48,1,1,0,0,0,0,0,0,one_year,0,bank_transfer,5517,0
5760-IFJOZ,male,0,0,0,3,1,1,0,1,1,0,1,1,month_to_month,0,mailed_check,3449,1
2826-UWHIS,male,0,1,0,45,1,1,0,1,0,0,0,0,month_to_month,0,bank_transfer,5602,1
7501-IWUNG,female,0,1,0,61,1,0,0,0,1,1,1,1,two_year,1,bank_transfer,6301,0
4957-TREIR,male,0,0,0,3,1,0,1,0,0,1,1,0,month_to_month,1,credit_card,5645,0
7251-LJBQN,female,1,0,0,40,1,1,0,0,1,1,1,1,one_year,1,credit_card,3568,1
8040-MNRTF,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,3029,1
1536-HBSWP,female,0,0,0,1,1,0,0,0,0,1,0,0,month_to_month,1,electronic_check,4667,0
5313-FPXWG,male,0,0,0,51,1,1,0,0,0,0,0,0,one_year,1,bank_transfer,4886,0
0946-FKYTX,male,0,0,0,52,0,0,0,1,0,0,0,0,one_year,0,mailed_check,6290,0
5076-YVXCM,male,0,0,0,51,1,1,0,0,0,0,0,1,month_to_month,0,bank_transfer,4191,1
8262-COGGB,male,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,5384,0
6663-JOCQO,male,0,1,0,31,1,1,1,1,0,1,0,1,one_year,1,bank_transfer,4258,0
9620-QJREV,male,0,0,0,47,1,0,0,0,0,0,0,0,one_year,0,credit_card,3313,0
2682-KEVRP,female,1,0,0,22,1,0,0,0,0,0,0,0,one_year,1,mailed_check,4327,0
2480-JZOSN,female,0,1,0,1,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,4517,0
0078-XZMHT,male,0,1,0,72,1,1,0,1,1,1,1,1,two_year,1,bank_transfer,6322,0
